set,lens,layer,hits,n,rate,ci_lo,ci_hi
association,released-R,50,24,102,0.23529411764705882,0.16352093227112996,0.32628201827699754
association,released-R,51,24,102,0.23529411764705882,0.16352093227112996,0.32628201827699754
association,released-R,52,23,102,0.22549019607843138,0.15521692835323753,0.31568983517815397
association,released-R,53,23,102,0.22549019607843138,0.15521692835323753,0.31568983517815397
association,released-R,54,22,102,0.21568627450980393,0.14697200198252877,0.3050385745321267
association,released-R,55,18,102,0.17647058823529413,0.11464315184549347,0.261782676602218
association,released-R,56,12,102,0.11764705882352941,0.06859446738989401,0.19445423895740133
association,released-R,57,8,102,0.0784313725490196,0.040276685867459944,0.14718727241289134
association,released-R,58,5,102,0.049019607843137254,0.0211175965489143,0.10965780068122896
association,released-R,59,4,102,0.0392156862745098,0.015354071528489173,0.09652513868491805
association,released-R,60,1,102,0.00980392156862745,0.0017327343974216647,0.053457914765777534
multihop,control,0,0,42,0.0,0.0,0.08379879086570391
multihop,control,1,0,42,0.0,0.0,0.08379879086570391
multihop,control,2,0,42,0.0,0.0,0.08379879086570391
multihop,control,3,0,42,0.0,0.0,0.08379879086570391
multihop,control,4,0,42,0.0,0.0,0.08379879086570391
multihop,control,5,0,42,0.0,0.0,0.08379879086570391
multihop,control,6,0,42,0.0,0.0,0.08379879086570391
multihop,control,7,0,42,0.0,0.0,0.08379879086570391
multihop,control,8,0,42,0.0,0.0,0.08379879086570391
multihop,control,9,0,42,0.0,0.0,0.08379879086570391
multihop,control,10,0,42,0.0,0.0,0.08379879086570391
multihop,control,11,0,42,0.0,0.0,0.08379879086570391
multihop,control,12,0,42,0.0,0.0,0.08379879086570391
multihop,control,13,0,42,0.0,0.0,0.08379879086570391
multihop,control,14,0,42,0.0,0.0,0.08379879086570391
multihop,control,15,0,42,0.0,0.0,0.08379879086570391
multihop,control,16,0,42,0.0,0.0,0.08379879086570391
multihop,control,17,0,42,0.0,0.0,0.08379879086570391
multihop,control,18,0,42,0.0,0.0,0.08379879086570391
multihop,control,19,0,42,0.0,0.0,0.08379879086570391
multihop,control,20,0,42,0.0,0.0,0.08379879086570391
multihop,control,21,1,42,0.023809523809523808,0.004215404134432499,0.12321201573766646
multihop,control,22,0,42,0.0,0.0,0.08379879086570391
multihop,control,23,0,42,0.0,0.0,0.08379879086570391
multihop,control,24,0,42,0.0,0.0,0.08379879086570391
multihop,control,25,0,42,0.0,0.0,0.08379879086570391
multihop,control,26,0,42,0.0,0.0,0.08379879086570391
multihop,control,27,0,42,0.0,0.0,0.08379879086570391
multihop,control,28,0,42,0.0,0.0,0.08379879086570391
multihop,control,29,0,42,0.0,0.0,0.08379879086570391
multihop,control,30,0,42,0.0,0.0,0.08379879086570391
multihop,control,31,0,42,0.0,0.0,0.08379879086570391
multihop,control,32,0,42,0.0,0.0,0.08379879086570391
multihop,control,33,0,42,0.0,0.0,0.08379879086570391
multihop,control,34,0,42,0.0,0.0,0.08379879086570391
multihop,control,35,0,42,0.0,0.0,0.08379879086570391
multihop,control,36,0,42,0.0,0.0,0.08379879086570391
multihop,control,37,0,42,0.0,0.0,0.08379879086570391
multihop,control,38,0,42,0.0,0.0,0.08379879086570391
multihop,control,39,0,42,0.0,0.0,0.08379879086570391
multihop,control,40,0,42,0.0,0.0,0.08379879086570391
multihop,control,41,0,42,0.0,0.0,0.08379879086570391
multihop,control,42,0,42,0.0,0.0,0.08379879086570391
multihop,control,43,0,42,0.0,0.0,0.08379879086570391
multihop,control,44,0,42,0.0,0.0,0.08379879086570391
multihop,control,45,0,42,0.0,0.0,0.08379879086570391
multihop,control,46,0,42,0.0,0.0,0.08379879086570391
multihop,control,47,0,42,0.0,0.0,0.08379879086570391
multihop,control,48,0,42,0.0,0.0,0.08379879086570391
multihop,control,49,0,42,0.0,0.0,0.08379879086570391
multihop,control,50,0,42,0.0,0.0,0.08379879086570391
multihop,control,51,0,42,0.0,0.0,0.08379879086570391
multihop,control,52,0,42,0.0,0.0,0.08379879086570391
multihop,control,53,0,42,0.0,0.0,0.08379879086570391
multihop,control,54,0,42,0.0,0.0,0.08379879086570391
multihop,control,55,0,42,0.0,0.0,0.08379879086570391
multihop,control,56,0,42,0.0,0.0,0.08379879086570391
multihop,control,57,0,42,0.0,0.0,0.08379879086570391
multihop,control,58,0,42,0.0,0.0,0.08379879086570391
multihop,control,59,0,42,0.0,0.0,0.08379879086570391
multihop,control,60,0,42,0.0,0.0,0.08379879086570391
multihop,logit,0,0,42,0.0,0.0,0.08379879086570391
multihop,logit,1,0,42,0.0,0.0,0.08379879086570391
multihop,logit,2,0,42,0.0,0.0,0.08379879086570391
multihop,logit,3,0,42,0.0,0.0,0.08379879086570391
multihop,logit,4,0,42,0.0,0.0,0.08379879086570391
multihop,logit,5,0,42,0.0,0.0,0.08379879086570391
multihop,logit,6,0,42,0.0,0.0,0.08379879086570391
multihop,logit,7,0,42,0.0,0.0,0.08379879086570391
multihop,logit,8,0,42,0.0,0.0,0.08379879086570391
multihop,logit,9,0,42,0.0,0.0,0.08379879086570391
multihop,logit,10,0,42,0.0,0.0,0.08379879086570391
multihop,logit,11,0,42,0.0,0.0,0.08379879086570391
multihop,logit,12,0,42,0.0,0.0,0.08379879086570391
multihop,logit,13,0,42,0.0,0.0,0.08379879086570391
multihop,logit,14,0,42,0.0,0.0,0.08379879086570391
multihop,logit,15,0,42,0.0,0.0,0.08379879086570391
multihop,logit,16,0,42,0.0,0.0,0.08379879086570391
multihop,logit,17,0,42,0.0,0.0,0.08379879086570391
multihop,logit,18,0,42,0.0,0.0,0.08379879086570391
multihop,logit,19,0,42,0.0,0.0,0.08379879086570391
multihop,logit,20,1,42,0.023809523809523808,0.004215404134432499,0.12321201573766646
multihop,logit,21,0,42,0.0,0.0,0.08379879086570391
multihop,logit,22,0,42,0.0,0.0,0.08379879086570391
multihop,logit,23,1,42,0.023809523809523808,0.004215404134432499,0.12321201573766646
multihop,logit,24,1,42,0.023809523809523808,0.004215404134432499,0.12321201573766646
multihop,logit,25,1,42,0.023809523809523808,0.004215404134432499,0.12321201573766646
multihop,logit,26,1,42,0.023809523809523808,0.004215404134432499,0.12321201573766646
multihop,logit,27,4,42,0.09523809523809523,0.03766224880557388,0.22065105808571023
multihop,logit,28,3,42,0.07142857142857142,0.02459040987330592,0.19009426801158313
multihop,logit,29,5,42,0.11904761904761904,0.05193803327758237,0.25000390262009675
multihop,logit,30,10,42,0.23809523809523808,0.13480964224647127,0.38527543868318304
multihop,logit,31,18,42,0.42857142857142855,0.2911765117618606,0.5779376012189541
multihop,logit,32,12,42,0.2857142857142857,0.17167024626049074,0.4356720926819536
multihop,logit,33,13,42,0.30952380952380953,0.19071102858794878,0.4602599393608908
multihop,logit,34,7,42,0.16666666666666666,0.08315916646398075,0.3060400274464885
multihop,logit,35,10,42,0.23809523809523808,0.13480964224647127,0.38527543868318304
multihop,logit,36,14,42,0.3333333333333333,0.21012467072357258,0.484474926231662
multihop,logit,37,24,42,0.5714285714285714,0.4220623987810458,0.7088234882381393
multihop,logit,38,23,42,0.5476190476190477,0.3994911903473349,0.6877660676654553
multihop,logit,39,25,42,0.5952380952380952,0.44494312750039344,0.7295713885251867
multihop,logit,40,27,42,0.6428571428571429,0.4916636571945582,0.7701081168438123
multihop,logit,41,18,42,0.42857142857142855,0.2911765117618606,0.5779376012189541
multihop,logit,42,20,42,0.47619047619047616,0.3335960123070547,0.6227753586865502
multihop,logit,43,20,42,0.47619047619047616,0.3335960123070547,0.6227753586865502
multihop,logit,44,21,42,0.5,0.3552598959637448,0.6447401040362553
multihop,logit,45,19,42,0.4523809523809524,0.31223393233454466,0.6005088096526652
multihop,logit,46,15,42,0.35714285714285715,0.22989188315618772,0.5083363428054419
multihop,logit,47,15,42,0.35714285714285715,0.22989188315618772,0.5083363428054419
multihop,logit,48,16,42,0.38095238095238093,0.24999725763955144,0.5318595973284732
multihop,logit,49,15,42,0.35714285714285715,0.22989188315618772,0.5083363428054419
multihop,logit,50,13,42,0.30952380952380953,0.19071102858794878,0.4602599393608908
multihop,logit,51,11,42,0.2619047619047619,0.1530264028783298,0.4106873070577196
multihop,logit,52,13,42,0.30952380952380953,0.19071102858794878,0.4602599393608908
multihop,logit,53,11,42,0.2619047619047619,0.1530264028783298,0.4106873070577196
multihop,logit,54,11,42,0.2619047619047619,0.1530264028783298,0.4106873070577196
multihop,logit,55,15,42,0.35714285714285715,0.22989188315618772,0.5083363428054419
multihop,logit,56,12,42,0.2857142857142857,0.17167024626049074,0.4356720926819536
multihop,logit,57,15,42,0.35714285714285715,0.22989188315618772,0.5083363428054419
multihop,logit,58,15,42,0.35714285714285715,0.22989188315618772,0.5083363428054419
multihop,logit,59,14,42,0.3333333333333333,0.21012467072357258,0.484474926231662
multihop,logit,60,9,42,0.21428571428571427,0.11705799876003031,0.35939845316322905
multihop,released-J,0,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,1,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,2,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,3,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,4,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,5,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,6,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,7,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,8,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,9,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,10,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,11,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,12,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,13,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,14,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,15,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,16,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,17,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,18,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,19,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,20,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,21,1,42,0.023809523809523808,0.004215404134432499,0.12321201573766646
